dashboard_path,chart_file,dashboard_page_key,dashboard_page_label,dashboard_section_key,dashboard_section_label,chart_kind,esto_flow_group_key,esto_flow_group_label,esto_flow_key,dataset,scenario,year,esto_flow,esto_product,source_sector,source_fuel,value_pj,is_subtotal,esto_pair_is_subtotal,ninth_pair_is_subtotal
,,,,chart_group__supply__supply__exports__direct,,by_fuel,esto_flow_group__01__Production__02__Imports__03__Exports__07__Total_primary_energy_supply__08__Transfers__09__Total_transformation_sector__09_01_01__Electricity_plants__09_01_02__CHP_plants__09_02_01__Electricity_plants__09_02_02__CHP_plants__09_06__Gas_processing_plants__09_06_01__Gas_works_plants__09_06_02__Liquefaction_regasification_plants__09_07__Oil_refineries__09_08__Coal_transformation__09_08_01__Coke_ovens__09_08_02__Blast_furnaces__09_12__Non-specified_transformation__09_13__Hydrogen_transformation__09_13_01__Electrolysers__09_13_03__SMR_w_CCS__10_01_01__Electricity__CHP_and_heat_plants__10_01_02__Gas_works_plants__10_01_03__Liquefaction_regasification_plants__10_01_05__Coke_ovens__10_01_06__Coal_mines__10_01_07__Blast_furnaces__10_01_11__Oil_refineries__10_01_12__Oil_and_gas_extraction__10_01_13__Pump_storage_plants__10_01_17__Non-specified_own_uses__10_02__Transmission_and_distribution_losses__14__Industry_sector__14_03__Manufacturing__14_03_01__Iron_and_steel__14_03_02__Chemical__incl__petrochemical__14_03_07__Food__beverages_and_tobacco__15__Transport_sector,"Production + Imports + Exports + Total primary energy supply + Transfers + Total transformation sector + Electricity plants + CHP plants + Electricity plants + CHP plants + Gas processing plants + Gas works plants + Liquefaction/regasification plants + Oil refineries + Coal transformation + Non-specified transformation + Hydrogen transformation + Electrolysers + SMR w CCS + Electricity, CHP and heat plants + Gas works plants + Liquefaction/regasification plants + Coke ovens + Coal mines + Blast furnaces + Oil refineries + Oil and gas extraction + Non-specified own uses + Transmission and distribution losses + Industry sector + Manufacturing + Iron and steel + Transport sector + Coke ovens + Blast furnaces + Pump storage plants + Chemical (incl. petrochemical) + Food, beverages and tobacco",esto_flow__03__Exports,9th,Reference,2023,03 Exports,02.08 BKB/PB,03_exports,02_coal_products,0.0,False,False,False
,,,,chart_group__supply__supply__exports__direct,,by_fuel,esto_flow_group__01__Production__02__Imports__03__Exports__07__Total_primary_energy_supply__08__Transfers__09__Total_transformation_sector__09_01_01__Electricity_plants__09_01_02__CHP_plants__09_02_01__Electricity_plants__09_02_02__CHP_plants__09_06__Gas_processing_plants__09_06_01__Gas_works_plants__09_06_02__Liquefaction_regasification_plants__09_07__Oil_refineries__09_08__Coal_transformation__09_08_01__Coke_ovens__09_08_02__Blast_furnaces__09_12__Non-specified_transformation__09_13__Hydrogen_transformation__09_13_01__Electrolysers__09_13_03__SMR_w_CCS__10_01_01__Electricity__CHP_and_heat_plants__10_01_02__Gas_works_plants__10_01_03__Liquefaction_regasification_plants__10_01_05__Coke_ovens__10_01_06__Coal_mines__10_01_07__Blast_furnaces__10_01_11__Oil_refineries__10_01_12__Oil_and_gas_extraction__10_01_13__Pump_storage_plants__10_01_17__Non-specified_own_uses__10_02__Transmission_and_distribution_losses__14__Industry_sector__14_03__Manufacturing__14_03_01__Iron_and_steel__14_03_02__Chemical__incl__petrochemical__14_03_07__Food__beverages_and_tobacco__15__Transport_sector,"Production + Imports + Exports + Total primary energy supply + Transfers + Total transformation sector + Electricity plants + CHP plants + Electricity plants + CHP plants + Gas processing plants + Gas works plants + Liquefaction/regasification plants + Oil refineries + Coal transformation + Non-specified transformation + Hydrogen transformation + Electrolysers + SMR w CCS + Electricity, CHP and heat plants + Gas works plants + Liquefaction/regasification plants + Coke ovens + Coal mines + Blast furnaces + Oil refineries + Oil and gas extraction + Non-specified own uses + Transmission and distribution losses + Industry sector + Manufacturing + Iron and steel + Transport sector + Coke ovens + Blast furnaces + Pump storage plants + Chemical (incl. petrochemical) + Food, beverages and tobacco",esto_flow__03__Exports,9th,Reference,2023,03 Exports,07.03 Naphtha,03_exports,07_03_naphtha,0.0,False,False,False
,,,,chart_group__supply__supply__exports__direct,,by_fuel,esto_flow_group__01__Production__02__Imports__03__Exports__07__Total_primary_energy_supply__08__Transfers__09__Total_transformation_sector__09_01_01__Electricity_plants__09_01_02__CHP_plants__09_02_01__Electricity_plants__09_02_02__CHP_plants__09_06__Gas_processing_plants__09_06_01__Gas_works_plants__09_06_02__Liquefaction_regasification_plants__09_07__Oil_refineries__09_08__Coal_transformation__09_08_01__Coke_ovens__09_08_02__Blast_furnaces__09_12__Non-specified_transformation__09_13__Hydrogen_transformation__09_13_01__Electrolysers__09_13_03__SMR_w_CCS__10_01_01__Electricity__CHP_and_heat_plants__10_01_02__Gas_works_plants__10_01_03__Liquefaction_regasification_plants__10_01_05__Coke_ovens__10_01_06__Coal_mines__10_01_07__Blast_furnaces__10_01_11__Oil_refineries__10_01_12__Oil_and_gas_extraction__10_01_13__Pump_storage_plants__10_01_17__Non-specified_own_uses__10_02__Transmission_and_distribution_losses__14__Industry_sector__14_03__Manufacturing__14_03_01__Iron_and_steel__14_03_02__Chemical__incl__petrochemical__14_03_07__Food__beverages_and_tobacco__15__Transport_sector,"Production + Imports + Exports + Total primary energy supply + Transfers + Total transformation sector + Electricity plants + CHP plants + Electricity plants + CHP plants + Gas processing plants + Gas works plants + Liquefaction/regasification plants + Oil refineries + Coal transformation + Non-specified transformation + Hydrogen transformation + Electrolysers + SMR w CCS + Electricity, CHP and heat plants + Gas works plants + Liquefaction/regasification plants + Coke ovens + Coal mines + Blast furnaces + Oil refineries + Oil and gas extraction + Non-specified own uses + Transmission and distribution losses + Industry sector + Manufacturing + Iron and steel + Transport sector + Coke ovens + Blast furnaces + Pump storage plants + Chemical (incl. petrochemical) + Food, beverages and tobacco",esto_flow__03__Exports,9th,Reference,2023,03 Exports,15.03 Charcoal,03_exports,15_03_charcoal,0.0,False,False,False
,,,,chart_group__supply__supply__exports__direct,,by_fuel,esto_flow_group__01__Production__02__Imports__03__Exports__07__Total_primary_energy_supply__08__Transfers__09__Total_transformation_sector__09_01_01__Electricity_plants__09_01_02__CHP_plants__09_02_01__Electricity_plants__09_02_02__CHP_plants__09_06__Gas_processing_plants__09_06_01__Gas_works_plants__09_06_02__Liquefaction_regasification_plants__09_07__Oil_refineries__09_08__Coal_transformation__09_08_01__Coke_ovens__09_08_02__Blast_furnaces__09_12__Non-specified_transformation__09_13__Hydrogen_transformation__09_13_01__Electrolysers__09_13_03__SMR_w_CCS__10_01_01__Electricity__CHP_and_heat_plants__10_01_02__Gas_works_plants__10_01_03__Liquefaction_regasification_plants__10_01_05__Coke_ovens__10_01_06__Coal_mines__10_01_07__Blast_furnaces__10_01_11__Oil_refineries__10_01_12__Oil_and_gas_extraction__10_01_13__Pump_storage_plants__10_01_17__Non-specified_own_uses__10_02__Transmission_and_distribution_losses__14__Industry_sector__14_03__Manufacturing__14_03_01__Iron_and_steel__14_03_02__Chemical__incl__petrochemical__14_03_07__Food__beverages_and_tobacco__15__Transport_sector,"Production + Imports + Exports + Total primary energy supply + Transfers + Total transformation sector + Electricity plants + CHP plants + Electricity plants + CHP plants + Gas processing plants + Gas works plants + Liquefaction/regasification plants + Oil refineries + Coal transformation + Non-specified transformation + Hydrogen transformation + Electrolysers + SMR w CCS + Electricity, CHP and heat plants + Gas works plants + Liquefaction/regasification plants + Coke ovens + Coal mines + Blast furnaces + Oil refineries + Oil and gas extraction + Non-specified own uses + Transmission and distribution losses + Industry sector + Manufacturing + Iron and steel + Transport sector + Coke ovens + Blast furnaces + Pump storage plants + Chemical (incl. petrochemical) + Food, beverages and tobacco",esto_flow__03__Exports,9th,Reference,2023,03 Exports,15.05 Other biomass,03_exports,15_05_other_biomass,0.0,False,False,False
,,,,chart_group__supply__supply__exports__direct,,by_fuel,esto_flow_group__01__Production__02__Imports__03__Exports__07__Total_primary_energy_supply__08__Transfers__09__Total_transformation_sector__09_01_01__Electricity_plants__09_01_02__CHP_plants__09_02_01__Electricity_plants__09_02_02__CHP_plants__09_06__Gas_processing_plants__09_06_01__Gas_works_plants__09_06_02__Liquefaction_regasification_plants__09_07__Oil_refineries__09_08__Coal_transformation__09_08_01__Coke_ovens__09_08_02__Blast_furnaces__09_12__Non-specified_transformation__09_13__Hydrogen_transformation__09_13_01__Electrolysers__09_13_03__SMR_w_CCS__10_01_01__Electricity__CHP_and_heat_plants__10_01_02__Gas_works_plants__10_01_03__Liquefaction_regasification_plants__10_01_05__Coke_ovens__10_01_06__Coal_mines__10_01_07__Blast_furnaces__10_01_11__Oil_refineries__10_01_12__Oil_and_gas_extraction__10_01_13__Pump_storage_plants__10_01_17__Non-specified_own_uses__10_02__Transmission_and_distribution_losses__14__Industry_sector__14_03__Manufacturing__14_03_01__Iron_and_steel__14_03_02__Chemical__incl__petrochemical__14_03_07__Food__beverages_and_tobacco__15__Transport_sector,"Production + Imports + Exports + Total primary energy supply + Transfers + Total transformation sector + Electricity plants + CHP plants + Electricity plants + CHP plants + Gas processing plants + Gas works plants + Liquefaction/regasification plants + Oil refineries + Coal transformation + Non-specified transformation + Hydrogen transformation + Electrolysers + SMR w CCS + Electricity, CHP and heat plants + Gas works plants + Liquefaction/regasification plants + Coke ovens + Coal mines + Blast furnaces + Oil refineries + Oil and gas extraction + Non-specified own uses + Transmission and distribution losses + Industry sector + Manufacturing + Iron and steel + Transport sector + Coke ovens + Blast furnaces + Pump storage plants + Chemical (incl. petrochemical) + Food, beverages and tobacco",esto_flow__03__Exports,9th,Reference,2023,03 Exports,16.01 Biogas,03_exports,16_01_biogas,0.0,False,False,False
,,,,chart_group__supply__supply__exports__direct,,by_fuel,esto_flow_group__01__Production__02__Imports__03__Exports__07__Total_primary_energy_supply__08__Transfers__09__Total_transformation_sector__09_01_01__Electricity_plants__09_01_02__CHP_plants__09_02_01__Electricity_plants__09_02_02__CHP_plants__09_06__Gas_processing_plants__09_06_01__Gas_works_plants__09_06_02__Liquefaction_regasification_plants__09_07__Oil_refineries__09_08__Coal_transformation__09_08_01__Coke_ovens__09_08_02__Blast_furnaces__09_12__Non-specified_transformation__09_13__Hydrogen_transformation__09_13_01__Electrolysers__09_13_03__SMR_w_CCS__10_01_01__Electricity__CHP_and_heat_plants__10_01_02__Gas_works_plants__10_01_03__Liquefaction_regasification_plants__10_01_05__Coke_ovens__10_01_06__Coal_mines__10_01_07__Blast_furnaces__10_01_11__Oil_refineries__10_01_12__Oil_and_gas_extraction__10_01_13__Pump_storage_plants__10_01_17__Non-specified_own_uses__10_02__Transmission_and_distribution_losses__14__Industry_sector__14_03__Manufacturing__14_03_01__Iron_and_steel__14_03_02__Chemical__incl__petrochemical__14_03_07__Food__beverages_and_tobacco__15__Transport_sector,"Production + Imports + Exports + Total primary energy supply + Transfers + Total transformation sector + Electricity plants + CHP plants + Electricity plants + CHP plants + Gas processing plants + Gas works plants + Liquefaction/regasification plants + Oil refineries + Coal transformation + Non-specified transformation + Hydrogen transformation + Electrolysers + SMR w CCS + Electricity, CHP and heat plants + Gas works plants + Liquefaction/regasification plants + Coke ovens + Coal mines + Blast furnaces + Oil refineries + Oil and gas extraction + Non-specified own uses + Transmission and distribution losses + Industry sector + Manufacturing + Iron and steel + Transport sector + Coke ovens + Blast furnaces + Pump storage plants + Chemical (incl. petrochemical) + Food, beverages and tobacco",esto_flow__03__Exports,9th,Reference,2023,03 Exports,16.03 Municipal solid waste (renewable),03_exports,16_03_municipal_solid_waste_renewable,0.0,False,False,False
,,,,chart_group__supply__supply__exports__direct,,by_fuel,esto_flow_group__01__Production__02__Imports__03__Exports__07__Total_primary_energy_supply__08__Transfers__09__Total_transformation_sector__09_01_01__Electricity_plants__09_01_02__CHP_plants__09_02_01__Electricity_plants__09_02_02__CHP_plants__09_06__Gas_processing_plants__09_06_01__Gas_works_plants__09_06_02__Liquefaction_regasification_plants__09_07__Oil_refineries__09_08__Coal_transformation__09_08_01__Coke_ovens__09_08_02__Blast_furnaces__09_12__Non-specified_transformation__09_13__Hydrogen_transformation__09_13_01__Electrolysers__09_13_03__SMR_w_CCS__10_01_01__Electricity__CHP_and_heat_plants__10_01_02__Gas_works_plants__10_01_03__Liquefaction_regasification_plants__10_01_05__Coke_ovens__10_01_06__Coal_mines__10_01_07__Blast_furnaces__10_01_11__Oil_refineries__10_01_12__Oil_and_gas_extraction__10_01_13__Pump_storage_plants__10_01_17__Non-specified_own_uses__10_02__Transmission_and_distribution_losses__14__Industry_sector__14_03__Manufacturing__14_03_01__Iron_and_steel__14_03_02__Chemical__incl__petrochemical__14_03_07__Food__beverages_and_tobacco__15__Transport_sector,"Production + Imports + Exports + Total primary energy supply + Transfers + Total transformation sector + Electricity plants + CHP plants + Electricity plants + CHP plants + Gas processing plants + Gas works plants + Liquefaction/regasification plants + Oil refineries + Coal transformation + Non-specified transformation + Hydrogen transformation + Electrolysers + SMR w CCS + Electricity, CHP and heat plants + Gas works plants + Liquefaction/regasification plants + Coke ovens + Coal mines + Blast furnaces + Oil refineries + Oil and gas extraction + Non-specified own uses + Transmission and distribution losses + Industry sector + Manufacturing + Iron and steel + Transport sector + Coke ovens + Blast furnaces + Pump storage plants + Chemical (incl. petrochemical) + Food, beverages and tobacco",esto_flow__03__Exports,9th,Reference,2023,03 Exports,16.04 Municipal solid waste (non-renewable),03_exports,16_04_municipal_solid_waste_nonrenewable,0.0,False,False,False
,,,,chart_group__supply__supply__exports__direct,,by_fuel,esto_flow_group__01__Production__02__Imports__03__Exports__07__Total_primary_energy_supply__08__Transfers__09__Total_transformation_sector__09_01_01__Electricity_plants__09_01_02__CHP_plants__09_02_01__Electricity_plants__09_02_02__CHP_plants__09_06__Gas_processing_plants__09_06_01__Gas_works_plants__09_06_02__Liquefaction_regasification_plants__09_07__Oil_refineries__09_08__Coal_transformation__09_08_01__Coke_ovens__09_08_02__Blast_furnaces__09_12__Non-specified_transformation__09_13__Hydrogen_transformation__09_13_01__Electrolysers__09_13_03__SMR_w_CCS__10_01_01__Electricity__CHP_and_heat_plants__10_01_02__Gas_works_plants__10_01_03__Liquefaction_regasification_plants__10_01_05__Coke_ovens__10_01_06__Coal_mines__10_01_07__Blast_furnaces__10_01_11__Oil_refineries__10_01_12__Oil_and_gas_extraction__10_01_13__Pump_storage_plants__10_01_17__Non-specified_own_uses__10_02__Transmission_and_distribution_losses__14__Industry_sector__14_03__Manufacturing__14_03_01__Iron_and_steel__14_03_02__Chemical__incl__petrochemical__14_03_07__Food__beverages_and_tobacco__15__Transport_sector,"Production + Imports + Exports + Total primary energy supply + Transfers + Total transformation sector + Electricity plants + CHP plants + Electricity plants + CHP plants + Gas processing plants + Gas works plants + Liquefaction/regasification plants + Oil refineries + Coal transformation + Non-specified transformation + Hydrogen transformation + Electrolysers + SMR w CCS + Electricity, CHP and heat plants + Gas works plants + Liquefaction/regasification plants + Coke ovens + Coal mines + Blast furnaces + Oil refineries + Oil and gas extraction + Non-specified own uses + Transmission and distribution losses + Industry sector + Manufacturing + Iron and steel + Transport sector + Coke ovens + Blast furnaces + Pump storage plants + Chemical (incl. petrochemical) + Food, beverages and tobacco",esto_flow__03__Exports,9th,Reference,2023,03 Exports,16.07 Bio jet kerosene,03_exports,16_07_bio_jet_kerosene,0.0,False,False,False
,,,,chart_group__supply__supply__exports__direct,,by_fuel,esto_flow_group__01__Production__02__Imports__03__Exports__07__Total_primary_energy_supply__08__Transfers__09__Total_transformation_sector__09_01_01__Electricity_plants__09_01_02__CHP_plants__09_02_01__Electricity_plants__09_02_02__CHP_plants__09_06__Gas_processing_plants__09_06_01__Gas_works_plants__09_06_02__Liquefaction_regasification_plants__09_07__Oil_refineries__09_08__Coal_transformation__09_08_01__Coke_ovens__09_08_02__Blast_furnaces__09_12__Non-specified_transformation__09_13__Hydrogen_transformation__09_13_01__Electrolysers__09_13_03__SMR_w_CCS__10_01_01__Electricity__CHP_and_heat_plants__10_01_02__Gas_works_plants__10_01_03__Liquefaction_regasification_plants__10_01_05__Coke_ovens__10_01_06__Coal_mines__10_01_07__Blast_furnaces__10_01_11__Oil_refineries__10_01_12__Oil_and_gas_extraction__10_01_13__Pump_storage_plants__10_01_17__Non-specified_own_uses__10_02__Transmission_and_distribution_losses__14__Industry_sector__14_03__Manufacturing__14_03_01__Iron_and_steel__14_03_02__Chemical__incl__petrochemical__14_03_07__Food__beverages_and_tobacco__15__Transport_sector,"Production + Imports + Exports + Total primary energy supply + Transfers + Total transformation sector + Electricity plants + CHP plants + Electricity plants + CHP plants + Gas processing plants + Gas works plants + Liquefaction/regasification plants + Oil refineries + Coal transformation + Non-specified transformation + Hydrogen transformation + Electrolysers + SMR w CCS + Electricity, CHP and heat plants + Gas works plants + Liquefaction/regasification plants + Coke ovens + Coal mines + Blast furnaces + Oil refineries + Oil and gas extraction + Non-specified own uses + Transmission and distribution losses + Industry sector + Manufacturing + Iron and steel + Transport sector + Coke ovens + Blast furnaces + Pump storage plants + Chemical (incl. petrochemical) + Food, beverages and tobacco",esto_flow__03__Exports,9th,Reference,2023,03 Exports,16.08 Other liquid biofuels,03_exports,16_08_other_liquid_biofuels,0.0,False,False,False
,,,,chart_group__supply__supply__exports__direct,,by_fuel,esto_flow_group__01__Production__02__Imports__03__Exports__07__Total_primary_energy_supply__08__Transfers__09__Total_transformation_sector__09_01_01__Electricity_plants__09_01_02__CHP_plants__09_02_01__Electricity_plants__09_02_02__CHP_plants__09_06__Gas_processing_plants__09_06_01__Gas_works_plants__09_06_02__Liquefaction_regasification_plants__09_07__Oil_refineries__09_08__Coal_transformation__09_08_01__Coke_ovens__09_08_02__Blast_furnaces__09_12__Non-specified_transformation__09_13__Hydrogen_transformation__09_13_01__Electrolysers__09_13_03__SMR_w_CCS__10_01_01__Electricity__CHP_and_heat_plants__10_01_02__Gas_works_plants__10_01_03__Liquefaction_regasification_plants__10_01_05__Coke_ovens__10_01_06__Coal_mines__10_01_07__Blast_furnaces__10_01_11__Oil_refineries__10_01_12__Oil_and_gas_extraction__10_01_13__Pump_storage_plants__10_01_17__Non-specified_own_uses__10_02__Transmission_and_distribution_losses__14__Industry_sector__14_03__Manufacturing__14_03_01__Iron_and_steel__14_03_02__Chemical__incl__petrochemical__14_03_07__Food__beverages_and_tobacco__15__Transport_sector,"Production + Imports + Exports + Total primary energy supply + Transfers + Total transformation sector + Electricity plants + CHP plants + Electricity plants + CHP plants + Gas processing plants + Gas works plants + Liquefaction/regasification plants + Oil refineries + Coal transformation + Non-specified transformation + Hydrogen transformation + Electrolysers + SMR w CCS + Electricity, CHP and heat plants + Gas works plants + Liquefaction/regasification plants + Coke ovens + Coal mines + Blast furnaces + Oil refineries + Oil and gas extraction + Non-specified own uses + Transmission and distribution losses + Industry sector + Manufacturing + Iron and steel + Transport sector + Coke ovens + Blast furnaces + Pump storage plants + Chemical (incl. petrochemical) + Food, beverages and tobacco",esto_flow__03__Exports,9th,Reference,2023,03 Exports,18 Heat,03_exports,18_heat,0.0,False,False,False
,,,,chart_group__supply__supply__total_primary_energy_supply__direct,,by_fuel,esto_flow_group__01__Production__02__Imports__03__Exports__07__Total_primary_energy_supply__08__Transfers__09__Total_transformation_sector__09_01_01__Electricity_plants__09_01_02__CHP_plants__09_02_01__Electricity_plants__09_02_02__CHP_plants__09_06__Gas_processing_plants__09_06_01__Gas_works_plants__09_06_02__Liquefaction_regasification_plants__09_07__Oil_refineries__09_08__Coal_transformation__09_08_01__Coke_ovens__09_08_02__Blast_furnaces__09_12__Non-specified_transformation__09_13__Hydrogen_transformation__09_13_01__Electrolysers__09_13_03__SMR_w_CCS__10_01_01__Electricity__CHP_and_heat_plants__10_01_02__Gas_works_plants__10_01_03__Liquefaction_regasification_plants__10_01_05__Coke_ovens__10_01_06__Coal_mines__10_01_07__Blast_furnaces__10_01_11__Oil_refineries__10_01_12__Oil_and_gas_extraction__10_01_13__Pump_storage_plants__10_01_17__Non-specified_own_uses__10_02__Transmission_and_distribution_losses__14__Industry_sector__14_03__Manufacturing__14_03_01__Iron_and_steel__14_03_02__Chemical__incl__petrochemical__14_03_07__Food__beverages_and_tobacco__15__Transport_sector,"Production + Imports + Exports + Total primary energy supply + Transfers + Total transformation sector + Electricity plants + CHP plants + Electricity plants + CHP plants + Gas processing plants + Gas works plants + Liquefaction/regasification plants + Oil refineries + Coal transformation + Non-specified transformation + Hydrogen transformation + Electrolysers + SMR w CCS + Electricity, CHP and heat plants + Gas works plants + Liquefaction/regasification plants + Coke ovens + Coal mines + Blast furnaces + Oil refineries + Oil and gas extraction + Non-specified own uses + Transmission and distribution losses + Industry sector + Manufacturing + Iron and steel + Transport sector + Coke ovens + Blast furnaces + Pump storage plants + Chemical (incl. petrochemical) + Food, beverages and tobacco",esto_flow__07__Total_primary_energy_supply,9th,Reference,2023,07 Total primary energy supply,02.04 Blast furnace gas,07_total_primary_energy_supply,16_02_industrial_waste,15.085094833283502,False,False,False
,,,,chart_group__other_transformation__other_transformation__transfers__direct,,by_fuel,esto_flow_group__01__Production__02__Imports__03__Exports__07__Total_primary_energy_supply__08__Transfers__09__Total_transformation_sector__09_01_01__Electricity_plants__09_01_02__CHP_plants__09_02_01__Electricity_plants__09_02_02__CHP_plants__09_06__Gas_processing_plants__09_06_01__Gas_works_plants__09_06_02__Liquefaction_regasification_plants__09_07__Oil_refineries__09_08__Coal_transformation__09_08_01__Coke_ovens__09_08_02__Blast_furnaces__09_12__Non-specified_transformation__09_13__Hydrogen_transformation__09_13_01__Electrolysers__09_13_03__SMR_w_CCS__10_01_01__Electricity__CHP_and_heat_plants__10_01_02__Gas_works_plants__10_01_03__Liquefaction_regasification_plants__10_01_05__Coke_ovens__10_01_06__Coal_mines__10_01_07__Blast_furnaces__10_01_11__Oil_refineries__10_01_12__Oil_and_gas_extraction__10_01_13__Pump_storage_plants__10_01_17__Non-specified_own_uses__10_02__Transmission_and_distribution_losses__14__Industry_sector__14_03__Manufacturing__14_03_01__Iron_and_steel__14_03_02__Chemical__incl__petrochemical__14_03_07__Food__beverages_and_tobacco__15__Transport_sector,"Production + Imports + Exports + Total primary energy supply + Transfers + Total transformation sector + Electricity plants + CHP plants + Electricity plants + CHP plants + Gas processing plants + Gas works plants + Liquefaction/regasification plants + Oil refineries + Coal transformation + Non-specified transformation + Hydrogen transformation + Electrolysers + SMR w CCS + Electricity, CHP and heat plants + Gas works plants + Liquefaction/regasification plants + Coke ovens + Coal mines + Blast furnaces + Oil refineries + Oil and gas extraction + Non-specified own uses + Transmission and distribution losses + Industry sector + Manufacturing + Iron and steel + Transport sector + Coke ovens + Blast furnaces + Pump storage plants + Chemical (incl. petrochemical) + Food, beverages and tobacco",esto_flow__08__Transfers,9th,Reference,2023,08 Transfers,06.02 Natural gas liquids,08_transfers,06_02_natural_gas_liquids,-6593.849437,False,False,False
