economy,scenario,region,sheet_name,sector_code_9th,sector_name,fuel_label,year,leap_value,leap_variable,leap_units,measure,leap_scale_note,ninth_fuel_code,esto_flow,esto_product,source_sheet,source_workbook,leap_sector,leap_fuel,leap_sector_name,leap_fuel_name
20_USA,Reference,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Heat,2047,5.549625320378142,Energy Balance,Petajoule,Energy balance (PJ),,18_heat,14.03.05 Transportation equipment,18 Heat,EBal|2047,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 REF.xlsx,14_03_05_transportation_equipment,18_heat,Transportation equipment,Heat
20_USA,Reference,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Heat,2048,5.576105044537624,Energy Balance,Petajoule,Energy balance (PJ),,18_heat,14.03.05 Transportation equipment,18 Heat,EBal|2048,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 REF.xlsx,14_03_05_transportation_equipment,18_heat,Transportation equipment,Heat
20_USA,Reference,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Heat,2049,5.601153481486852,Energy Balance,Petajoule,Energy balance (PJ),,18_heat,14.03.05 Transportation equipment,18 Heat,EBal|2049,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 REF.xlsx,14_03_05_transportation_equipment,18_heat,Transportation equipment,Heat
20_USA,Reference,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Heat,2050,5.624789424577096,Energy Balance,Petajoule,Energy balance (PJ),,18_heat,14.03.05 Transportation equipment,18 Heat,EBal|2050,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 REF.xlsx,14_03_05_transportation_equipment,18_heat,Transportation equipment,Heat
20_USA,Reference,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Heat,2051,5.6470314833963196,Energy Balance,Petajoule,Energy balance (PJ),,18_heat,14.03.05 Transportation equipment,18 Heat,EBal|2051,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 REF.xlsx,14_03_05_transportation_equipment,18_heat,Transportation equipment,Heat
20_USA,Reference,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Heat,2052,5.66789809496161,Energy Balance,Petajoule,Energy balance (PJ),,18_heat,14.03.05 Transportation equipment,18 Heat,EBal|2052,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 REF.xlsx,14_03_05_transportation_equipment,18_heat,Transportation equipment,Heat
20_USA,Reference,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Heat,2053,5.68740751802532,Energy Balance,Petajoule,Energy balance (PJ),,18_heat,14.03.05 Transportation equipment,18 Heat,EBal|2053,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 REF.xlsx,14_03_05_transportation_equipment,18_heat,Transportation equipment,Heat
20_USA,Reference,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Heat,2054,5.7055778411256926,Energy Balance,Petajoule,Energy balance (PJ),,18_heat,14.03.05 Transportation equipment,18 Heat,EBal|2054,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 REF.xlsx,14_03_05_transportation_equipment,18_heat,Transportation equipment,Heat
20_USA,Reference,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Heat,2055,5.722426980012051,Energy Balance,Petajoule,Energy balance (PJ),,18_heat,14.03.05 Transportation equipment,18 Heat,EBal|2055,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 REF.xlsx,14_03_05_transportation_equipment,18_heat,Transportation equipment,Heat
20_USA,Reference,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Heat,2056,5.737972674955286,Energy Balance,Petajoule,Energy balance (PJ),,18_heat,14.03.05 Transportation equipment,18 Heat,EBal|2056,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 REF.xlsx,14_03_05_transportation_equipment,18_heat,Transportation equipment,Heat
20_USA,Reference,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Heat,2057,5.752232503794369,Energy Balance,Petajoule,Energy balance (PJ),,18_heat,14.03.05 Transportation equipment,18 Heat,EBal|2057,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 REF.xlsx,14_03_05_transportation_equipment,18_heat,Transportation equipment,Heat
20_USA,Reference,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Heat,2058,5.765223873531616,Energy Balance,Petajoule,Energy balance (PJ),,18_heat,14.03.05 Transportation equipment,18 Heat,EBal|2058,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 REF.xlsx,14_03_05_transportation_equipment,18_heat,Transportation equipment,Heat
20_USA,Reference,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Heat,2059,5.772612521743203,Energy Balance,Petajoule,Energy balance (PJ),,18_heat,14.03.05 Transportation equipment,18 Heat,EBal|2059,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 REF.xlsx,14_03_05_transportation_equipment,18_heat,Transportation equipment,Heat
20_USA,Reference,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Heat,2060,5.783110611841343,Energy Balance,Petajoule,Energy balance (PJ),,18_heat,14.03.05 Transportation equipment,18 Heat,EBal|2060,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 REF.xlsx,14_03_05_transportation_equipment,18_heat,Transportation equipment,Heat
20_USA,Target,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Heat,2022,4.373487483794009,Energy Balance,Petajoule,Energy balance (PJ),,18_heat,14.03.05 Transportation equipment,18 Heat,EBal|2022,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 TGT.xlsx,14_03_05_transportation_equipment,18_heat,Transportation equipment,Heat
20_USA,Target,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Heat,2023,4.4126140525276,Energy Balance,Petajoule,Energy balance (PJ),,18_heat,14.03.05 Transportation equipment,18 Heat,EBal|2023,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 TGT.xlsx,14_03_05_transportation_equipment,18_heat,Transportation equipment,Heat
20_USA,Target,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Heat,2024,4.499562762443783,Energy Balance,Petajoule,Energy balance (PJ),,18_heat,14.03.05 Transportation equipment,18 Heat,EBal|2024,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 TGT.xlsx,14_03_05_transportation_equipment,18_heat,Transportation equipment,Heat
20_USA,Target,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Heat,2025,4.564579277449777,Energy Balance,Petajoule,Energy balance (PJ),,18_heat,14.03.05 Transportation equipment,18 Heat,EBal|2025,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 TGT.xlsx,14_03_05_transportation_equipment,18_heat,Transportation equipment,Heat
20_USA,Target,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Heat,2026,4.627679803650568,Energy Balance,Petajoule,Energy balance (PJ),,18_heat,14.03.05 Transportation equipment,18 Heat,EBal|2026,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 TGT.xlsx,14_03_05_transportation_equipment,18_heat,Transportation equipment,Heat
20_USA,Target,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Heat,2027,4.688887644150722,Energy Balance,Petajoule,Energy balance (PJ),,18_heat,14.03.05 Transportation equipment,18 Heat,EBal|2027,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 TGT.xlsx,14_03_05_transportation_equipment,18_heat,Transportation equipment,Heat
20_USA,Target,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Heat,2028,4.748225881468072,Energy Balance,Petajoule,Energy balance (PJ),,18_heat,14.03.05 Transportation equipment,18 Heat,EBal|2028,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 TGT.xlsx,14_03_05_transportation_equipment,18_heat,Transportation equipment,Heat
20_USA,Target,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Heat,2029,4.8057173955245345,Energy Balance,Petajoule,Energy balance (PJ),,18_heat,14.03.05 Transportation equipment,18 Heat,EBal|2029,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 TGT.xlsx,14_03_05_transportation_equipment,18_heat,Transportation equipment,Heat
20_USA,Target,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Heat,2030,4.861384848401935,Energy Balance,Petajoule,Energy balance (PJ),,18_heat,14.03.05 Transportation equipment,18 Heat,EBal|2030,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 TGT.xlsx,14_03_05_transportation_equipment,18_heat,Transportation equipment,Heat
20_USA,Target,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Heat,2031,4.915250694878182,Energy Balance,Petajoule,Energy balance (PJ),,18_heat,14.03.05 Transportation equipment,18 Heat,EBal|2031,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 TGT.xlsx,14_03_05_transportation_equipment,18_heat,Transportation equipment,Heat
20_USA,Target,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Heat,2032,4.967337184249271,Energy Balance,Petajoule,Energy balance (PJ),,18_heat,14.03.05 Transportation equipment,18 Heat,EBal|2032,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 TGT.xlsx,14_03_05_transportation_equipment,18_heat,Transportation equipment,Heat
20_USA,Target,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Heat,2033,5.017666358690132,Energy Balance,Petajoule,Energy balance (PJ),,18_heat,14.03.05 Transportation equipment,18 Heat,EBal|2033,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 TGT.xlsx,14_03_05_transportation_equipment,18_heat,Transportation equipment,Heat
20_USA,Target,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Heat,2034,5.066260059010951,Energy Balance,Petajoule,Energy balance (PJ),,18_heat,14.03.05 Transportation equipment,18 Heat,EBal|2034,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 TGT.xlsx,14_03_05_transportation_equipment,18_heat,Transportation equipment,Heat
20_USA,Target,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Heat,2035,5.113139919198693,Energy Balance,Petajoule,Energy balance (PJ),,18_heat,14.03.05 Transportation equipment,18 Heat,EBal|2035,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 TGT.xlsx,14_03_05_transportation_equipment,18_heat,Transportation equipment,Heat
20_USA,Target,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Heat,2036,5.1583273762756745,Energy Balance,Petajoule,Energy balance (PJ),,18_heat,14.03.05 Transportation equipment,18 Heat,EBal|2036,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 TGT.xlsx,14_03_05_transportation_equipment,18_heat,Transportation equipment,Heat
20_USA,Target,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Heat,2037,5.201843666086547,Energy Balance,Petajoule,Energy balance (PJ),,18_heat,14.03.05 Transportation equipment,18 Heat,EBal|2037,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 TGT.xlsx,14_03_05_transportation_equipment,18_heat,Transportation equipment,Heat
20_USA,Target,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Heat,2038,5.243709829659305,Energy Balance,Petajoule,Energy balance (PJ),,18_heat,14.03.05 Transportation equipment,18 Heat,EBal|2038,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 TGT.xlsx,14_03_05_transportation_equipment,18_heat,Transportation equipment,Heat
20_USA,Target,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Heat,2039,5.283946708902567,Energy Balance,Petajoule,Energy balance (PJ),,18_heat,14.03.05 Transportation equipment,18 Heat,EBal|2039,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 TGT.xlsx,14_03_05_transportation_equipment,18_heat,Transportation equipment,Heat
20_USA,Target,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Heat,2040,5.3225749535304985,Energy Balance,Petajoule,Energy balance (PJ),,18_heat,14.03.05 Transportation equipment,18 Heat,EBal|2040,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 TGT.xlsx,14_03_05_transportation_equipment,18_heat,Transportation equipment,Heat
20_USA,Target,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Heat,2041,5.359615020198668,Energy Balance,Petajoule,Energy balance (PJ),,18_heat,14.03.05 Transportation equipment,18 Heat,EBal|2041,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 TGT.xlsx,14_03_05_transportation_equipment,18_heat,Transportation equipment,Heat
20_USA,Target,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Heat,2042,5.395087172645632,Energy Balance,Petajoule,Energy balance (PJ),,18_heat,14.03.05 Transportation equipment,18 Heat,EBal|2042,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 TGT.xlsx,14_03_05_transportation_equipment,18_heat,Transportation equipment,Heat
20_USA,Target,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Heat,2043,5.429011488368662,Energy Balance,Petajoule,Energy balance (PJ),,18_heat,14.03.05 Transportation equipment,18 Heat,EBal|2043,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 TGT.xlsx,14_03_05_transportation_equipment,18_heat,Transportation equipment,Heat
20_USA,Target,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Heat,2044,5.461407852474768,Energy Balance,Petajoule,Energy balance (PJ),,18_heat,14.03.05 Transportation equipment,18 Heat,EBal|2044,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 TGT.xlsx,14_03_05_transportation_equipment,18_heat,Transportation equipment,Heat
20_USA,Target,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Heat,2045,5.492295965925905,Energy Balance,Petajoule,Energy balance (PJ),,18_heat,14.03.05 Transportation equipment,18 Heat,EBal|2045,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 TGT.xlsx,14_03_05_transportation_equipment,18_heat,Transportation equipment,Heat
20_USA,Target,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Heat,2046,5.521695344974592,Energy Balance,Petajoule,Energy balance (PJ),,18_heat,14.03.05 Transportation equipment,18 Heat,EBal|2046,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 TGT.xlsx,14_03_05_transportation_equipment,18_heat,Transportation equipment,Heat
20_USA,Target,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Heat,2047,5.549625321608794,Energy Balance,Petajoule,Energy balance (PJ),,18_heat,14.03.05 Transportation equipment,18 Heat,EBal|2047,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 TGT.xlsx,14_03_05_transportation_equipment,18_heat,Transportation equipment,Heat
20_USA,Target,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Heat,2048,5.576105044537624,Energy Balance,Petajoule,Energy balance (PJ),,18_heat,14.03.05 Transportation equipment,18 Heat,EBal|2048,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 TGT.xlsx,14_03_05_transportation_equipment,18_heat,Transportation equipment,Heat
20_USA,Target,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Heat,2049,5.601153481486852,Energy Balance,Petajoule,Energy balance (PJ),,18_heat,14.03.05 Transportation equipment,18 Heat,EBal|2049,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 TGT.xlsx,14_03_05_transportation_equipment,18_heat,Transportation equipment,Heat
20_USA,Target,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Heat,2050,5.624789424577096,Energy Balance,Petajoule,Energy balance (PJ),,18_heat,14.03.05 Transportation equipment,18 Heat,EBal|2050,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 TGT.xlsx,14_03_05_transportation_equipment,18_heat,Transportation equipment,Heat
20_USA,Target,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Heat,2051,5.6470314833963196,Energy Balance,Petajoule,Energy balance (PJ),,18_heat,14.03.05 Transportation equipment,18 Heat,EBal|2051,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 TGT.xlsx,14_03_05_transportation_equipment,18_heat,Transportation equipment,Heat
20_USA,Target,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Heat,2052,5.667898093741565,Energy Balance,Petajoule,Energy balance (PJ),,18_heat,14.03.05 Transportation equipment,18 Heat,EBal|2052,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 TGT.xlsx,14_03_05_transportation_equipment,18_heat,Transportation equipment,Heat
20_USA,Target,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Heat,2053,5.68740751802532,Energy Balance,Petajoule,Energy balance (PJ),,18_heat,14.03.05 Transportation equipment,18 Heat,EBal|2053,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 TGT.xlsx,14_03_05_transportation_equipment,18_heat,Transportation equipment,Heat
20_USA,Target,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Heat,2054,5.70557784234875,Energy Balance,Petajoule,Energy balance (PJ),,18_heat,14.03.05 Transportation equipment,18 Heat,EBal|2054,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 TGT.xlsx,14_03_05_transportation_equipment,18_heat,Transportation equipment,Heat
20_USA,Target,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Heat,2055,5.722426978796829,Energy Balance,Petajoule,Energy balance (PJ),,18_heat,14.03.05 Transportation equipment,18 Heat,EBal|2055,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 TGT.xlsx,14_03_05_transportation_equipment,18_heat,Transportation equipment,Heat
20_USA,Target,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Heat,2056,5.737972674955286,Energy Balance,Petajoule,Energy balance (PJ),,18_heat,14.03.05 Transportation equipment,18 Heat,EBal|2056,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 TGT.xlsx,14_03_05_transportation_equipment,18_heat,Transportation equipment,Heat
20_USA,Target,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Heat,2057,5.752232503794369,Energy Balance,Petajoule,Energy balance (PJ),,18_heat,14.03.05 Transportation equipment,18 Heat,EBal|2057,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 TGT.xlsx,14_03_05_transportation_equipment,18_heat,Transportation equipment,Heat
20_USA,Target,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Heat,2058,5.765223873531616,Energy Balance,Petajoule,Energy balance (PJ),,18_heat,14.03.05 Transportation equipment,18 Heat,EBal|2058,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 TGT.xlsx,14_03_05_transportation_equipment,18_heat,Transportation equipment,Heat
20_USA,Target,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Heat,2059,5.772612521743203,Energy Balance,Petajoule,Energy balance (PJ),,18_heat,14.03.05 Transportation equipment,18 Heat,EBal|2059,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 TGT.xlsx,14_03_05_transportation_equipment,18_heat,Transportation equipment,Heat
20_USA,Target,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Heat,2060,5.783110611841343,Energy Balance,Petajoule,Energy balance (PJ),,18_heat,14.03.05 Transportation equipment,18 Heat,EBal|2060,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 TGT.xlsx,14_03_05_transportation_equipment,18_heat,Transportation equipment,Heat
20_USA,Reference,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Industrial waste,2022,0.0007082888362995707,Energy Balance,Petajoule,Energy balance (PJ),,16_02_industrial_waste,14.03.05 Transportation equipment,16.02 Industrial waste,EBal|2022,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 REF.xlsx,14_03_05_transportation_equipment,16_02_industrial_waste,Transportation equipment,Industrial waste
20_USA,Reference,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Industrial waste,2023,0.0007146257459800243,Energy Balance,Petajoule,Energy balance (PJ),,16_02_industrial_waste,14.03.05 Transportation equipment,16.02 Industrial waste,EBal|2023,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 REF.xlsx,14_03_05_transportation_equipment,16_02_industrial_waste,Transportation equipment,Industrial waste
20_USA,Target,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Industrial waste,2022,0.0007082888362995707,Energy Balance,Petajoule,Energy balance (PJ),,16_02_industrial_waste,14.03.05 Transportation equipment,16.02 Industrial waste,EBal|2022,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 TGT.xlsx,14_03_05_transportation_equipment,16_02_industrial_waste,Transportation equipment,Industrial waste
20_USA,Target,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,Industrial waste,2023,0.0007146257461788552,Energy Balance,Petajoule,Energy balance (PJ),,16_02_industrial_waste,14.03.05 Transportation equipment,16.02 Industrial waste,EBal|2023,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 TGT.xlsx,14_03_05_transportation_equipment,16_02_industrial_waste,Transportation equipment,Industrial waste
20_USA,Reference,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,LPG,2022,0.8473789525139345,Energy Balance,Petajoule,Energy balance (PJ),,07_09_lpg,14.03.05 Transportation equipment,07.09 LPG,EBal|2022,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 REF.xlsx,14_03_05_transportation_equipment,07_09_lpg,Transportation equipment,LPG
20_USA,Reference,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,LPG,2023,0.8549603678621907,Energy Balance,Petajoule,Energy balance (PJ),,07_09_lpg,14.03.05 Transportation equipment,07.09 LPG,EBal|2023,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 REF.xlsx,14_03_05_transportation_equipment,07_09_lpg,Transportation equipment,LPG
20_USA,Reference,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,LPG,2024,0.8552785440833461,Energy Balance,Petajoule,Energy balance (PJ),,07_09_lpg,14.03.05 Transportation equipment,07.09 LPG,EBal|2024,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 REF.xlsx,14_03_05_transportation_equipment,07_09_lpg,Transportation equipment,LPG
20_USA,Reference,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,LPG,2025,0.8424859751231754,Energy Balance,Petajoule,Energy balance (PJ),,07_09_lpg,14.03.05 Transportation equipment,07.09 LPG,EBal|2025,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 REF.xlsx,14_03_05_transportation_equipment,07_09_lpg,Transportation equipment,LPG
20_USA,Reference,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,LPG,2026,0.828633844158139,Energy Balance,Petajoule,Energy balance (PJ),,07_09_lpg,14.03.05 Transportation equipment,07.09 LPG,EBal|2026,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 REF.xlsx,14_03_05_transportation_equipment,07_09_lpg,Transportation equipment,LPG
20_USA,Reference,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,LPG,2027,0.8137578660292735,Energy Balance,Petajoule,Energy balance (PJ),,07_09_lpg,14.03.05 Transportation equipment,07.09 LPG,EBal|2027,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 REF.xlsx,14_03_05_transportation_equipment,07_09_lpg,Transportation equipment,LPG
20_USA,Reference,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,LPG,2028,0.7978932059088946,Energy Balance,Petajoule,Energy balance (PJ),,07_09_lpg,14.03.05 Transportation equipment,07.09 LPG,EBal|2028,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 REF.xlsx,14_03_05_transportation_equipment,07_09_lpg,Transportation equipment,LPG
20_USA,Reference,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,LPG,2029,0.7810744879248199,Energy Balance,Petajoule,Energy balance (PJ),,07_09_lpg,14.03.05 Transportation equipment,07.09 LPG,EBal|2029,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 REF.xlsx,14_03_05_transportation_equipment,07_09_lpg,Transportation equipment,LPG
20_USA,Reference,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,LPG,2030,0.7633357970606339,Energy Balance,Petajoule,Energy balance (PJ),,07_09_lpg,14.03.05 Transportation equipment,07.09 LPG,EBal|2030,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 REF.xlsx,14_03_05_transportation_equipment,07_09_lpg,Transportation equipment,LPG
20_USA,Reference,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,LPG,2031,0.7447106859800765,Energy Balance,Petajoule,Energy balance (PJ),,07_09_lpg,14.03.05 Transportation equipment,07.09 LPG,EBal|2031,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 REF.xlsx,14_03_05_transportation_equipment,07_09_lpg,Transportation equipment,LPG
20_USA,Reference,,esto__Transportation_equipment,14_03_05_transportation_equipment,Transportation equipment,LPG,2032,0.7252321840324923,Energy Balance,Petajoule,Energy balance (PJ),,07_09_lpg,14.03.05 Transportation equipment,07.09 LPG,EBal|2032,/mnt/c/Users/Work/github/leap_utilities/data/leap balances exports/20_USA/full model output all years 492026 REF.xlsx,14_03_05_transportation_equipment,07_09_lpg,Transportation equipment,LPG
